Water_Test_ID,Location_ID,Test_Date,Source_Type,pH,Turbidity_NTU,TDS_mgL,Hardness_mgL,Chloride_mgL,Nitrate_mgL,Arsenic_mgL,Fluoride_mgL,Ecoli_Presence,Test_By
WQT_GAU_HAN_20250803,VLG_GAU_01,2025-08-03,Handpump,7.95,0.8,376.71,256.88,25.38,3.65,0.0182,0.959,False,IoT_Sensor
WQT_GAU_PON_20250803,VLG_GAU_01,2025-08-03,Pond,6.79,10.73,247.29,99.33,19.28,8.57,0.0024,0.467,True,IoT_Sensor
WQT_SIL_WEL_20250803,VLG_SIL_01,2025-08-03,Well,6.98,2.7,283.59,197.04,45.75,8.89,0.003,0.876,False,IoT_Sensor
WQT_SIL_PON_20250803,VLG_SIL_01,2025-08-03,Pond,6.3,8.59,73.67,76.66,23.84,9.49,0.0028,0.477,False,IoT_Sensor
WQT_SIL_HAN_20250803,VLG_SIL_01,2025-08-03,Handpump,7.77,1.16,533.22,76.47,43.68,14.2,0.0124,0.507,False,IoT_Sensor
WQT_AGR_BOR_20250803,VLG_AGR_01,2025-08-03,Borewell,7.59,1.12,439.44,241.62,63.39,10.31,0.0209,1.014,False,IoT_Sensor
WQT_AGR_HAN_20250803,VLG_AGR_01,2025-08-03,Handpump,7.69,2.01,395.25,118.8,53.37,7.86,0.0307,0.922,False,IoT_Sensor
WQT_AGR_RIV_20250803,VLG_AGR_01,2025-08-03,River,6.84,4.27,97.93,57.91,19.11,3.41,0.002,0.392,False,IoT_Sensor
WQT_KOH_SPR_20250803,VLG_KOH_01,2025-08-03,Spring,7.3,2.76,70.41,90.49,10.96,2.28,0.0023,0.116,False,IoT_Sensor
WQT_KOH_STR_20250803,VLG_KOH_01,2025-08-03,Stream,7.56,3.53,88.83,98.44,12.64,2.63,0.0004,0.11,False,IoT_Sensor
WQT_KOH_TAN_20250803,VLG_KOH_01,2025-08-03,Tanker,7.4,0.55,175.17,71.12,19.24,5.33,0.0003,0.384,False,IoT_Sensor
WQT_SHI_STR_20250803,VLG_SHI_01,2025-08-03,Stream,6.98,11.04,162.53,75.58,11.71,5.48,0.0011,0.266,False,IoT_Sensor
WQT_SHI_RAI_20250803,VLG_SHI_01,2025-08-03,Rainwater Collector,6.39,3.24,87.3,16.44,9.7,0.0,0.003,0.076,False,IoT_Sensor
WQT_SHI_SPR_20250803,VLG_SHI_01,2025-08-03,Spring,7.59,2.75,50.16,57.55,11.06,2.45,0.0002,0.027,False,IoT_Sensor
WQT_ITN_RIV_20250803,VLG_ITN_01,2025-08-03,River,7.18,0.0,160.03,45.43,14.33,8.75,0.0025,0.235,False,IoT_Sensor
WQT_ITN_GRA_20250803,VLG_ITN_01,2025-08-03,Gravity-fed System,7.11,4.65,122.22,104.66,14.84,2.98,0.0026,0.148,False,IoT_Sensor
WQT_ITN_STR_20250803,VLG_ITN_01,2025-08-03,Stream,7.53,8.72,122.86,66.83,1.26,5.69,0.0007,0.149,False,IoT_Sensor
WQT_AIT_PON_20250803,VLG_AIT_01,2025-08-03,Pond,7.18,12.13,229.11,117.05,31.63,5.68,0.0019,0.414,False,IoT_Sensor
WQT_AIT_RIV_20250803,VLG_AIT_01,2025-08-03,River,6.95,10.41,206.23,76.25,14.74,3.33,0.0019,0.286,False,IoT_Sensor
WQT_AIT_WEL_20250803,VLG_AIT_01,2025-08-03,Well,6.54,7.65,323.71,82.59,33.05,3.51,0.0058,0.564,False,IoT_Sensor
WQT_IMF_WEL_20250803,VLG_IMF_01,2025-08-03,Well,7.02,3.36,142.83,111.97,33.39,12.17,0.0068,0.299,True,IoT_Sensor
WQT_IMF_LAK_20250803,VLG_IMF_01,2025-08-03,Lake,7.6,11.93,169.89,116.19,12.62,1.71,0.0023,0.422,False,IoT_Sensor
WQT_IMF_HAN_20250803,VLG_IMF_01,2025-08-03,Handpump,7.54,1.65,275.12,106.63,46.75,21.49,0.018,0.866,False,IoT_Sensor
WQT_TIN_HAN_20250803,VLG_TIN_01,2025-08-03,Handpump,7.79,1.09,312.14,124.04,61.48,10.46,0.0129,0.693,False,IoT_Sensor
WQT_TIN_BOR_20250803,VLG_TIN_01,2025-08-03,Borewell,7.71,0.0,453.84,171.96,59.1,15.07,0.0055,1.161,False,IoT_Sensor
WQT_TIN_PON_20250803,VLG_TIN_01,2025-08-03,Pond,6.47,18.05,279.17,65.46,18.76,4.45,0.0018,0.559,False,IoT_Sensor
WQT_PAS_RIV_20250803,VLG_PAS_01,2025-08-03,River,7.69,2.6,64.41,87.62,4.09,1.95,0.0023,0.423,False,IoT_Sensor
WQT_PAS_STR_20250803,VLG_PAS_01,2025-08-03,Stream,7.34,1.52,124.56,60.79,0.0,3.3,0.0005,0.094,False,IoT_Sensor
WQT_PAS_HAN_20250803,VLG_PAS_01,2025-08-03,Handpump,7.81,1.1,328.82,243.36,54.25,10.25,0.0134,1.342,False,IoT_Sensor
WQT_GAU_RIV_20250804,VLG_GAU_01,2025-08-04,River,7.28,4.28,162.22,41.82,18.73,6.41,0.0023,0.254,False,IoT_Sensor
WQT_GAU_HAN_20250804,VLG_GAU_01,2025-08-04,Handpump,7.68,0.91,186.52,214.87,49.94,1.18,0.016,0.357,False,IoT_Sensor
WQT_GAU_PON_20250804,VLG_GAU_01,2025-08-04,Pond,6.85,16.42,141.48,57.77,36.44,8.13,0.002,0.451,False,IoT_Sensor
WQT_SIL_WEL_20250804,VLG_SIL_01,2025-08-04,Well,7.07,2.59,228.77,207.64,37.63,12.27,0.008,0.63,False,IoT_Sensor
WQT_SIL_PON_20250804,VLG_SIL_01,2025-08-04,Pond,6.51,7.0,124.76,103.38,19.59,8.63,0.0043,0.269,True,IoT_Sensor
WQT_SIL_HAN_20250804,VLG_SIL_01,2025-08-04,Handpump,7.66,0.92,292.46,195.89,42.63,10.67,0.0312,1.422,False,IoT_Sensor
WQT_AGR_BOR_20250804,VLG_AGR_01,2025-08-04,Borewell,7.87,0.66,437.46,238.47,77.69,15.57,0.0249,0.773,False,IoT_Sensor
WQT_AGR_HAN_20250804,VLG_AGR_01,2025-08-04,Handpump,7.52,2.46,350.1,226.33,17.95,1.8,0.0004,0.808,False,IoT_Sensor
WQT_AGR_RIV_20250804,VLG_AGR_01,2025-08-04,River,7.42,5.42,155.14,53.92,17.96,4.7,0.0017,0.232,False,IoT_Sensor
WQT_KOH_SPR_20250804,VLG_KOH_01,2025-08-04,Spring,7.78,0.89,100.89,73.2,3.74,3.84,0.0011,0.227,False,IoT_Sensor
WQT_KOH_STR_20250804,VLG_KOH_01,2025-08-04,Stream,7.43,0.0,113.75,75.43,9.1,6.6,0.0009,0.246,False,IoT_Sensor
WQT_KOH_TAN_20250804,VLG_KOH_01,2025-08-04,Tanker,7.19,0.41,168.57,82.17,26.61,5.98,0.0005,0.59,False,IoT_Sensor
WQT_SHI_STR_20250804,VLG_SHI_01,2025-08-04,Stream,7.1,3.72,116.89,62.88,11.46,5.34,0.0008,0.191,True,IoT_Sensor
WQT_SHI_RAI_20250804,VLG_SHI_01,2025-08-04,Rainwater Collector,6.45,5.4,54.35,11.22,3.46,2.71,0.0027,0.165,False,IoT_Sensor
WQT_SHI_SPR_20250804,VLG_SHI_01,2025-08-04,Spring,7.56,2.88,98.65,72.69,6.36,2.85,0.0013,0.155,False,IoT_Sensor
WQT_ITN_RIV_20250804,VLG_ITN_01,2025-08-04,River,7.18,12.97,136.29,91.62,16.86,4.39,0.0011,0.253,False,IoT_Sensor
WQT_ITN_GRA_20250804,VLG_ITN_01,2025-08-04,Gravity-fed System,7.2,0.0,94.29,52.04,8.55,2.57,0.0012,0.082,False,IoT_Sensor
WQT_ITN_STR_20250804,VLG_ITN_01,2025-08-04,Stream,7.35,3.12,68.68,38.23,8.65,4.37,0.0007,0.252,False,IoT_Sensor
WQT_AIT_PON_20250804,VLG_AIT_01,2025-08-04,Pond,7.0,16.71,227.51,77.05,6.59,4.84,0.0022,0.338,False,IoT_Sensor
WQT_AIT_RIV_20250804,VLG_AIT_01,2025-08-04,River,7.19,5.49,172.81,58.42,23.73,3.09,0.0018,0.34,False,IoT_Sensor
WQT_AIT_WEL_20250804,VLG_AIT_01,2025-08-04,Well,7.15,1.79,271.06,207.81,39.88,8.34,0.0038,0.482,False,IoT_Sensor
WQT_IMF_WEL_20250804,VLG_IMF_01,2025-08-04,Well,7.08,2.38,220.45,91.35,30.9,9.98,0.0016,0.478,False,IoT_Sensor
WQT_IMF_LAK_20250804,VLG_IMF_01,2025-08-04,Lake,6.7,19.73,194.72,143.63,22.06,8.41,0.0016,0.509,False,IoT_Sensor
WQT_IMF_HAN_20250804,VLG_IMF_01,2025-08-04,Handpump,7.36,2.22,275.97,320.75,48.54,11.09,0.0189,0.797,False,IoT_Sensor
WQT_TIN_HAN_20250804,VLG_TIN_01,2025-08-04,Handpump,7.41,0.82,225.59,148.41,27.42,11.79,0.0157,0.685,False,IoT_Sensor
WQT_TIN_BOR_20250804,VLG_TIN_01,2025-08-04,Borewell,7.61,1.86,270.74,320.9,55.4,20.62,0.0206,1.591,False,IoT_Sensor
WQT_TIN_PON_20250804,VLG_TIN_01,2025-08-04,Pond,7.0,13.05,211.84,117.9,23.29,7.42,0.0048,0.292,False,IoT_Sensor
WQT_PAS_RIV_20250804,VLG_PAS_01,2025-08-04,River,7.24,8.64,123.81,89.26,19.14,2.76,0.0031,0.007,False,IoT_Sensor
WQT_PAS_STR_20250804,VLG_PAS_01,2025-08-04,Stream,7.47,3.06,102.63,89.44,10.15,4.71,0.0004,0.378,False,IoT_Sensor
WQT_PAS_HAN_20250804,VLG_PAS_01,2025-08-04,Handpump,7.66,2.74,243.81,185.32,23.73,17.36,0.0117,0.724,False,IoT_Sensor
WQT_GAU_RIV_20250805,VLG_GAU_01,2025-08-05,River,6.78,17.91,237.49,78.34,24.53,8.41,0.0026,0.404,False,ASHA_Worker
WQT_GAU_HAN_20250805,VLG_GAU_01,2025-08-05,Handpump,7.4,4.45,323.31,246.92,37.98,17.45,0.0143,0.325,False,IoT_Sensor
WQT_GAU_PON_20250805,VLG_GAU_01,2025-08-05,Pond,7.05,23.51,222.7,78.97,27.18,10.85,0.0039,0.37,False,ASHA_Worker
WQT_SIL_WEL_20250805,VLG_SIL_01,2025-08-05,Well,7.22,4.05,271.33,134.87,21.01,12.89,0.0045,0.433,False,IoT_Sensor
WQT_SIL_PON_20250805,VLG_SIL_01,2025-08-05,Pond,6.77,28.26,236.07,75.61,45.08,14.62,0.0017,0.435,True,ASHA_Worker
WQT_SIL_HAN_20250805,VLG_SIL_01,2025-08-05,Handpump,7.58,3.05,235.8,374.9,31.5,4.8,0.0254,1.123,False,IoT_Sensor
WQT_AGR_BOR_20250805,VLG_AGR_01,2025-08-05,Borewell,7.59,3.87,342.09,244.91,43.84,5.43,0.0175,1.153,False,IoT_Sensor
WQT_AGR_HAN_20250805,VLG_AGR_01,2025-08-05,Handpump,7.46,4.76,332.31,95.05,61.07,17.23,0.0305,0.721,False,IoT_Sensor
WQT_AGR_RIV_20250805,VLG_AGR_01,2025-08-05,River,6.75,20.31,91.09,88.53,21.13,9.93,0.0008,0.328,False,ASHA_Worker
WQT_KOH_SPR_20250805,VLG_KOH_01,2025-08-05,Spring,7.41,2.65,55.11,53.26,8.88,3.57,0.0009,0.082,False,IoT_Sensor
WQT_KOH_STR_20250805,VLG_KOH_01,2025-08-05,Stream,7.02,20.73,182.35,107.97,24.32,3.9,0.0019,0.311,True,ASHA_Worker
WQT_KOH_TAN_20250805,VLG_KOH_01,2025-08-05,Tanker,7.02,2.99,141.99,70.48,30.62,4.62,0.0009,0.51,False,IoT_Sensor
WQT_SHI_STR_20250805,VLG_SHI_01,2025-08-05,Stream,6.8,15.68,203.89,106.38,13.65,6.5,0.0022,0.37,True,ASHA_Worker
WQT_SHI_RAI_20250805,VLG_SHI_01,2025-08-05,Rainwater Collector,5.94,17.97,60.22,31.5,12.54,4.25,0.0016,0.18,False,ASHA_Worker
WQT_SHI_SPR_20250805,VLG_SHI_01,2025-08-05,Spring,7.23,5.28,110.86,62.37,7.5,4.42,0.001,0.185,False,IoT_Sensor
WQT_ITN_RIV_20250805,VLG_ITN_01,2025-08-05,River,6.78,17.11,241.29,131.09,20.28,8.01,0.0023,0.386,False,ASHA_Worker
WQT_ITN_GRA_20250805,VLG_ITN_01,2025-08-05,Gravity-fed System,7.18,7.6,72.72,80.17,13.88,5.61,0.0001,0.323,False,IoT_Sensor
WQT_ITN_STR_20250805,VLG_ITN_01,2025-08-05,Stream,7.4,18.67,105.51,73.32,17.61,8.0,0.0001,0.347,False,ASHA_Worker
WQT_AIT_PON_20250805,VLG_AIT_01,2025-08-05,Pond,7.06,18.21,220.43,80.69,28.39,10.07,0.0018,0.281,False,ASHA_Worker
WQT_AIT_RIV_20250805,VLG_AIT_01,2025-08-05,River,6.94,21.58,156.12,116.75,21.72,6.31,0.0009,0.437,False,ASHA_Worker
WQT_AIT_WEL_20250805,VLG_AIT_01,2025-08-05,Well,6.9,3.24,278.35,124.42,24.83,16.23,0.0075,0.698,True,IoT_Sensor
WQT_IMF_WEL_20250805,VLG_IMF_01,2025-08-05,Well,6.66,6.23,192.42,235.91,30.17,8.44,0.0051,0.525,False,IoT_Sensor
WQT_IMF_LAK_20250805,VLG_IMF_01,2025-08-05,Lake,6.77,21.68,231.49,128.97,21.78,14.33,0.0038,0.327,True,ASHA_Worker
WQT_IMF_HAN_20250805,VLG_IMF_01,2025-08-05,Handpump,7.39,5.4,130.13,239.02,44.8,14.26,0.0189,1.016,False,IoT_Sensor
WQT_TIN_HAN_20250805,VLG_TIN_01,2025-08-05,Handpump,7.75,2.5,171.05,170.12,42.91,6.52,0.0257,0.842,False,IoT_Sensor
WQT_TIN_BOR_20250805,VLG_TIN_01,2025-08-05,Borewell,7.81,3.27,229.38,193.26,81.3,8.01,0.0249,1.782,False,IoT_Sensor
WQT_TIN_PON_20250805,VLG_TIN_01,2025-08-05,Pond,6.23,23.07,260.57,119.55,27.82,15.29,0.003,0.233,False,ASHA_Worker
WQT_PAS_RIV_20250805,VLG_PAS_01,2025-08-05,River,6.84,20.32,104.88,91.41,22.75,9.69,0.0011,0.383,True,ASHA_Worker
WQT_PAS_STR_20250805,VLG_PAS_01,2025-08-05,Stream,6.89,18.76,168.23,75.33,17.12,8.89,0.001,0.019,False,ASHA_Worker
WQT_PAS_HAN_20250805,VLG_PAS_01,2025-08-05,Handpump,7.8,3.13,273.71,250.36,47.36,19.52,0.0054,0.69,False,IoT_Sensor
WQT_GAU_RIV_20250806,VLG_GAU_01,2025-08-06,River,7.02,3.12,117.19,65.67,9.59,5.05,0.002,0.205,False,IoT_Sensor
WQT_GAU_HAN_20250806,VLG_GAU_01,2025-08-06,Handpump,7.89,2.96,175.3,239.78,48.8,8.32,0.0185,0.866,False,IoT_Sensor
WQT_GAU_PON_20250806,VLG_GAU_01,2025-08-06,Pond,6.55,4.43,227.9,111.95,15.82,6.82,0.0029,0.536,False,IoT_Sensor
WQT_SIL_WEL_20250806,VLG_SIL_01,2025-08-06,Well,7.02,2.37,167.2,157.89,26.82,13.41,0.0092,0.402,False,IoT_Sensor
WQT_SIL_PON_20250806,VLG_SIL_01,2025-08-06,Pond,6.72,17.5,317.24,99.46,11.3,5.92,0.0037,0.356,False,IoT_Sensor
WQT_SIL_HAN_20250806,VLG_SIL_01,2025-08-06,Handpump,7.49,0.09,63.78,147.76,31.58,7.46,0.0109,1.069,False,IoT_Sensor
WQT_AGR_BOR_20250806,VLG_AGR_01,2025-08-06,Borewell,7.79,2.88,548.25,247.06,76.24,15.12,0.0063,1.256,False,IoT_Sensor
WQT_AGR_HAN_20250806,VLG_AGR_01,2025-08-06,Handpump,7.51,0.0,379.2,160.88,31.03,5.96,0.0188,0.507,False,IoT_Sensor
WQT_AGR_RIV_20250806,VLG_AGR_01,2025-08-06,River,7.15,7.45,124.68,85.24,15.01,6.79,0.0022,0.344,False,IoT_Sensor
WQT_KOH_SPR_20250806,VLG_KOH_01,2025-08-06,Spring,7.32,2.1,96.47,61.8,2.9,3.82,0.0008,0.319,False,IoT_Sensor
WQT_KOH_STR_20250806,VLG_KOH_01,2025-08-06,Stream,7.24,1.15,87.47,70.54,4.33,4.54,0.0008,0.304,False,IoT_Sensor
WQT_KOH_TAN_20250806,VLG_KOH_01,2025-08-06,Tanker,7.13,0.36,159.92,72.55,20.62,5.53,0.0011,0.371,False,IoT_Sensor
WQT_SHI_STR_20250806,VLG_SHI_01,2025-08-06,Stream,7.39,0.43,140.67,47.78,16.23,2.86,0.0012,0.167,False,IoT_Sensor
WQT_SHI_RAI_20250806,VLG_SHI_01,2025-08-06,Rainwater Collector,6.16,4.32,55.91,13.45,7.03,3.83,0.0018,0.095,False,IoT_Sensor
WQT_SHI_SPR_20250806,VLG_SHI_01,2025-08-06,Spring,7.45,3.2,155.82,69.25,7.2,1.69,0.0014,0.042,False,IoT_Sensor
WQT_ITN_RIV_20250806,VLG_ITN_01,2025-08-06,River,7.29,9.08,146.03,71.71,13.19,3.9,0.0009,0.274,True,IoT_Sensor
WQT_ITN_GRA_20250806,VLG_ITN_01,2025-08-06,Gravity-fed System,7.19,3.63,131.45,90.09,9.64,1.9,0.0014,0.221,False,IoT_Sensor
WQT_ITN_STR_20250806,VLG_ITN_01,2025-08-06,Stream,7.54,9.85,41.98,83.06,9.96,0.68,0.0023,0.272,False,IoT_Sensor
WQT_AIT_PON_20250806,VLG_AIT_01,2025-08-06,Pond,6.65,13.84,261.01,156.11,27.81,5.35,0.0036,0.306,False,IoT_Sensor
WQT_AIT_RIV_20250806,VLG_AIT_01,2025-08-06,River,7.34,3.93,25.49,68.61,10.19,5.5,0.0024,0.19,False,IoT_Sensor
WQT_AIT_WEL_20250806,VLG_AIT_01,2025-08-06,Well,7.39,2.38,394.03,116.76,32.63,10.94,0.002,0.892,False,IoT_Sensor
WQT_IMF_WEL_20250806,VLG_IMF_01,2025-08-06,Well,6.82,2.34,218.35,213.15,34.28,11.28,0.004,0.65,False,IoT_Sensor
WQT_IMF_LAK_20250806,VLG_IMF_01,2025-08-06,Lake,6.78,2.8,190.04,85.72,21.8,5.99,0.0044,0.533,False,IoT_Sensor
WQT_IMF_HAN_20250806,VLG_IMF_01,2025-08-06,Handpump,7.54,0.0,477.5,57.06,50.53,13.86,0.0176,1.082,True,IoT_Sensor
WQT_TIN_HAN_20250806,VLG_TIN_01,2025-08-06,Handpump,7.52,1.28,95.9,173.1,22.93,11.89,0.0064,0.449,False,IoT_Sensor
WQT_TIN_BOR_20250806,VLG_TIN_01,2025-08-06,Borewell,7.7,2.3,490.11,192.74,65.57,15.48,0.0233,0.128,False,IoT_Sensor
WQT_TIN_PON_20250806,VLG_TIN_01,2025-08-06,Pond,6.81,6.68,219.47,68.29,25.24,9.67,0.0035,0.414,False,IoT_Sensor
WQT_PAS_RIV_20250806,VLG_PAS_01,2025-08-06,River,7.16,8.03,139.95,97.21,13.27,2.31,0.0004,0.225,True,IoT_Sensor
WQT_PAS_STR_20250806,VLG_PAS_01,2025-08-06,Stream,7.41,6.64,123.9,84.05,14.0,3.56,0.001,0.014,False,IoT_Sensor
WQT_PAS_HAN_20250806,VLG_PAS_01,2025-08-06,Handpump,7.9,1.78,82.09,263.99,39.45,19.2,0.0233,0.844,False,IoT_Sensor
WQT_GAU_RIV_20250807,VLG_GAU_01,2025-08-07,River,7.13,19.21,125.33,95.53,17.87,7.26,0.0001,0.5,False,IoT_Sensor
WQT_GAU_HAN_20250807,VLG_GAU_01,2025-08-07,Handpump,7.67,2.4,409.5,143.04,57.15,14.36,0.0148,0.645,False,IoT_Sensor
WQT_GAU_PON_20250807,VLG_GAU_01,2025-08-07,Pond,6.85,17.58,240.82,115.76,24.2,12.18,0.002,0.346,True,IoT_Sensor
WQT_SIL_WEL_20250807,VLG_SIL_01,2025-08-07,Well,7.05,5.36,263.77,126.65,39.83,8.34,0.0078,0.606,False,IoT_Sensor
WQT_SIL_PON_20250807,VLG_SIL_01,2025-08-07,Pond,7.23,23.22,320.87,112.21,18.93,9.01,0.0036,0.383,False,IoT_Sensor
WQT_SIL_HAN_20250807,VLG_SIL_01,2025-08-07,Handpump,7.66,3.92,394.12,251.93,28.65,12.93,0.02,0.971,False,IoT_Sensor
WQT_AGR_BOR_20250807,VLG_AGR_01,2025-08-07,Borewell,7.33,1.04,179.41,216.79,76.27,18.57,0.0104,0.826,True,IoT_Sensor
WQT_AGR_HAN_20250807,VLG_AGR_01,2025-08-07,Handpump,7.49,3.42,318.26,166.13,14.98,7.24,0.0138,0.574,True,IoT_Sensor
WQT_AGR_RIV_20250807,VLG_AGR_01,2025-08-07,River,7.47,15.37,202.52,99.13,18.36,5.87,0.0011,0.492,False,IoT_Sensor
WQT_KOH_SPR_20250807,VLG_KOH_01,2025-08-07,Spring,7.36,4.49,115.4,75.97,11.89,1.92,0.0017,0.195,False,IoT_Sensor
WQT_KOH_STR_20250807,VLG_KOH_01,2025-08-07,Stream,6.76,10.22,151.17,99.51,7.77,5.57,0.0012,0.144,False,IoT_Sensor
WQT_KOH_TAN_20250807,VLG_KOH_01,2025-08-07,Tanker,7.25,2.24,142.18,75.64,16.31,6.69,0.0024,0.449,False,IoT_Sensor
WQT_SHI_STR_20250807,VLG_SHI_01,2025-08-07,Stream,7.15,3.35,147.21,64.77,11.71,6.62,0.0006,0.122,False,IoT_Sensor
WQT_SHI_RAI_20250807,VLG_SHI_01,2025-08-07,Rainwater Collector,6.5,9.91,59.44,28.11,9.24,4.26,0.0022,0.043,True,IoT_Sensor
WQT_SHI_SPR_20250807,VLG_SHI_01,2025-08-07,Spring,7.23,3.8,125.59,69.01,12.63,1.87,0.0022,0.088,False,IoT_Sensor
WQT_ITN_RIV_20250807,VLG_ITN_01,2025-08-07,River,6.94,10.01,152.03,71.75,12.53,4.1,0.0023,0.26,False,IoT_Sensor
WQT_ITN_GRA_20250807,VLG_ITN_01,2025-08-07,Gravity-fed System,7.55,1.6,60.35,61.15,10.73,3.53,0.0012,0.237,False,IoT_Sensor
WQT_ITN_STR_20250807,VLG_ITN_01,2025-08-07,Stream,7.43,6.39,128.66,74.64,11.93,2.96,0.0024,0.315,False,IoT_Sensor
WQT_AIT_PON_20250807,VLG_AIT_01,2025-08-07,Pond,7.27,24.96,193.71,104.47,23.93,10.37,0.0035,0.445,False,IoT_Sensor
WQT_AIT_RIV_20250807,VLG_AIT_01,2025-08-07,River,6.48,21.98,134.23,59.39,20.07,7.41,0.0037,0.401,False,IoT_Sensor
WQT_AIT_WEL_20250807,VLG_AIT_01,2025-08-07,Well,6.72,3.38,320.5,137.3,36.13,16.96,0.0039,0.368,False,IoT_Sensor
WQT_IMF_WEL_20250807,VLG_IMF_01,2025-08-07,Well,6.89,4.29,170.42,173.11,24.93,5.24,0.0086,0.714,False,IoT_Sensor
WQT_IMF_LAK_20250807,VLG_IMF_01,2025-08-07,Lake,7.2,18.47,194.64,110.99,14.73,7.71,0.0026,0.387,False,IoT_Sensor
WQT_IMF_HAN_20250807,VLG_IMF_01,2025-08-07,Handpump,7.64,3.83,160.99,133.79,42.6,15.03,0.0037,0.232,False,IoT_Sensor
WQT_TIN_HAN_20250807,VLG_TIN_01,2025-08-07,Handpump,7.61,2.27,287.06,139.31,28.39,7.52,0.0191,1.157,False,IoT_Sensor
WQT_TIN_BOR_20250807,VLG_TIN_01,2025-08-07,Borewell,7.75,0.99,199.85,263.38,40.5,21.33,0.0067,0.902,False,IoT_Sensor
WQT_TIN_PON_20250807,VLG_TIN_01,2025-08-07,Pond,6.96,20.31,196.53,114.92,27.33,9.0,0.0016,0.349,False,IoT_Sensor
WQT_PAS_RIV_20250807,VLG_PAS_01,2025-08-07,River,6.99,9.07,153.98,70.66,18.16,4.73,0.0008,0.422,False,IoT_Sensor
WQT_PAS_STR_20250807,VLG_PAS_01,2025-08-07,Stream,7.09,6.67,114.58,82.8,12.37,5.2,0.0017,0.053,False,IoT_Sensor
WQT_PAS_HAN_20250807,VLG_PAS_01,2025-08-07,Handpump,7.75,3.61,385.63,71.66,65.25,20.08,0.0114,1.083,False,IoT_Sensor
WQT_GAU_RIV_20250808,VLG_GAU_01,2025-08-08,River,7.13,9.96,179.02,59.16,22.02,4.83,0.0033,0.102,True,IoT_Sensor
WQT_GAU_HAN_20250808,VLG_GAU_01,2025-08-08,Handpump,7.65,1.44,256.99,130.88,52.82,9.4,0.0189,0.787,False,IoT_Sensor
WQT_GAU_PON_20250808,VLG_GAU_01,2025-08-08,Pond,7.13,33.48,153.08,104.92,12.31,3.53,0.0023,0.496,True,IoT_Sensor
WQT_SIL_WEL_20250808,VLG_SIL_01,2025-08-08,Well,7.04,2.78,257.46,153.27,34.98,12.39,0.0048,0.66,False,IoT_Sensor
WQT_SIL_PON_20250808,VLG_SIL_01,2025-08-08,Pond,6.75,21.18,129.68,118.16,16.02,5.52,0.0024,0.446,True,IoT_Sensor
WQT_SIL_HAN_20250808,VLG_SIL_01,2025-08-08,Handpump,7.64,1.54,297.14,265.52,38.1,14.92,0.0016,0.995,False,IoT_Sensor
WQT_AGR_BOR_20250808,VLG_AGR_01,2025-08-08,Borewell,7.59,3.14,604.93,220.45,56.14,8.77,0.0256,1.238,False,IoT_Sensor
WQT_AGR_HAN_20250808,VLG_AGR_01,2025-08-08,Handpump,7.77,2.02,196.85,162.85,35.59,8.96,0.0045,1.021,False,IoT_Sensor
WQT_AGR_RIV_20250808,VLG_AGR_01,2025-08-08,River,7.33,17.61,216.93,74.84,15.73,3.94,0.0012,0.262,False,IoT_Sensor
WQT_KOH_SPR_20250808,VLG_KOH_01,2025-08-08,Spring,7.53,3.92,118.1,97.78,3.21,3.2,0.0011,0.059,False,IoT_Sensor
WQT_KOH_STR_20250808,VLG_KOH_01,2025-08-08,Stream,7.1,5.19,120.06,55.25,13.31,1.85,0.0014,0.303,False,IoT_Sensor
WQT_KOH_TAN_20250808,VLG_KOH_01,2025-08-08,Tanker,7.18,0.81,200.16,77.94,25.7,5.7,0.0003,0.512,False,IoT_Sensor
WQT_SHI_STR_20250808,VLG_SHI_01,2025-08-08,Stream,7.56,9.32,147.26,54.02,12.34,3.86,0.0004,0.184,False,IoT_Sensor
WQT_SHI_RAI_20250808,VLG_SHI_01,2025-08-08,Rainwater Collector,6.79,5.98,57.38,29.92,4.76,1.38,0.0029,0.072,False,IoT_Sensor
WQT_SHI_SPR_20250808,VLG_SHI_01,2025-08-08,Spring,7.63,5.38,75.71,50.36,5.93,2.45,0.0006,0.252,False,IoT_Sensor
WQT_ITN_RIV_20250808,VLG_ITN_01,2025-08-08,River,7.25,12.28,158.99,107.01,13.4,10.29,0.0026,0.391,False,IoT_Sensor
WQT_ITN_GRA_20250808,VLG_ITN_01,2025-08-08,Gravity-fed System,7.4,0.0,78.7,71.79,9.31,3.67,0.0028,0.403,False,IoT_Sensor
WQT_ITN_STR_20250808,VLG_ITN_01,2025-08-08,Stream,7.18,9.53,87.91,92.76,12.23,4.24,0.0002,0.175,False,IoT_Sensor
WQT_AIT_PON_20250808,VLG_AIT_01,2025-08-08,Pond,6.1,16.9,324.13,66.66,22.94,13.1,0.0041,0.28,True,IoT_Sensor
WQT_AIT_RIV_20250808,VLG_AIT_01,2025-08-08,River,7.23,10.24,166.75,48.0,16.2,8.69,0.0016,0.359,False,IoT_Sensor
WQT_AIT_WEL_20250808,VLG_AIT_01,2025-08-08,Well,6.95,5.77,334.23,211.12,33.88,7.01,0.0077,0.658,False,IoT_Sensor
WQT_IMF_WEL_20250808,VLG_IMF_01,2025-08-08,Well,6.54,0.0,241.04,134.83,27.54,4.18,0.0082,0.228,False,IoT_Sensor
